NS.1481.002.IDT_i7_97---IDT_i5_97.479,CowCreek_2008__479
NS.1481.002.IDT_i7_98---IDT_i5_98.507,DuncanCreek_2009__507
NS.1481.002.IDT_i7_99---IDT_i5_99.614,MillCreek_2010_South_614
NS.1489.004.IDT_i7_184---IDT_i5_184.93,NFMFTule_2013_Centre_93
NS.1493.003.IDT_i7_10---IDT_i5_10.431,ChariotCanyon_2010__431
NS.1493.003.IDT_i7_100---IDT_i5_100.186,ONeilCreek_2010_North_186
NS.1493.003.IDT_i7_101---IDT_i5_101.194,ONeilCreek_2012_North_194
NS.1493.003.IDT_i7_102---IDT_i5_102.347,DeerCreek_2011_North_347
NS.1493.003.IDT_i7_103---IDT_i5_103.293,OregonCreek_2014_Centre_293
NS.1493.003.IDT_i7_104---IDT_i5_104.304,OregonCreek_2016_Centre_304
NS.1493.003.IDT_i7_105---IDT_i5_105.313,Wawona_2012_Centre_313
NS.1493.003.IDT_i7_106---IDT_i5_106.321,Wawona_2012_Centre_321
NS.1493.003.IDT_i7_107---IDT_i5_107.329,Wawona_2015_Centre_329
NS.1493.003.IDT_i7_108---IDT_i5_108.340,DeerCreek_2011_North_340
NS.1493.003.IDT_i7_109---IDT_i5_109.250,LittleJameson_2012_Centre_250
NS.1493.003.IDT_i7_11---IDT_i5_11.441,CherokeeCreek_2010__441
NS.1493.003.IDT_i7_111---IDT_i5_111.178,RockCreek_2016_North_178
NS.1493.003.IDT_i7_112---IDT_i5_112.187,ONeilCreek_2010_North_187
NS.1493.003.IDT_i7_113---IDT_i5_113.195,ONeilCreek_2012_North_195
NS.1493.003.IDT_i7_116---IDT_i5_116.305,Wawona_2010_Centre_305
NS.1493.003.IDT_i7_117---IDT_i5_117.314,Wawona_2012_Centre_314
NS.1493.003.IDT_i7_118---IDT_i5_118.322,Wawona_2014_Centre_322
NS.1493.003.IDT_i7_119---IDT_i5_119.332,Wawona_2015_Centre_332
NS.1493.003.IDT_i7_12---IDT_i5_12.462,CoastForkWillamette_2009__462
NS.1493.003.IDT_i7_120---IDT_i5_120.341,DeerCreek_2011_North_341
NS.1493.003.IDT_i7_121---IDT_i5_121.251,LittleJameson_2012_Centre_251
NS.1493.003.IDT_i7_122---IDT_i5_122.489,CreektoRubicon_2009__489
NS.1493.003.IDT_i7_123---IDT_i5_123.180,RockCreek_2016_North_180
NS.1493.003.IDT_i7_124---IDT_i5_124.188,ONeilCreek_2010_North_188
NS.1493.003.IDT_i7_125---IDT_i5_125.296,OregonCreek_2014_Centre_296
NS.1493.003.IDT_i7_126---IDT_i5_126.355,DeerCreek_2012_North_355
NS.1493.003.IDT_i7_127---IDT_i5_127.295,OregonCreek_2014_Centre_295
NS.1493.003.IDT_i7_128---IDT_i5_128.306,Wawona_2010_Centre_306
NS.1493.003.IDT_i7_129---IDT_i5_129.315,Wawona_2012_Centre_315
NS.1493.003.IDT_i7_130---IDT_i5_130.323,Wawona_2014_Centre_323
NS.1493.003.IDT_i7_131---IDT_i5_131.334,Wawona_2016_Centre_334
NS.1493.003.IDT_i7_133---IDT_i5_133.252,LittleJameson_2012_Centre_252
NS.1493.003.IDT_i7_134---IDT_i5_134.657,NorthForkseep_2008__657
NS.1493.003.IDT_i7_135---IDT_i5_135.181,RockCreek_2016_North_181
NS.1493.003.IDT_i7_136---IDT_i5_136.189,ONeilCreek_2010_North_189
NS.1493.003.IDT_i7_137---IDT_i5_137.309,Wawona_2010_Centre_309
NS.1493.003.IDT_i7_138---IDT_i5_138.360,DeerCreek_2014_North_360
NS.1493.003.IDT_i7_139---IDT_i5_139.297,OregonCreek_2014_Centre_297
NS.1493.003.IDT_i7_140---IDT_i5_140.307,Wawona_2010_Centre_307
NS.1493.003.IDT_i7_141---IDT_i5_141.316,Wawona_2012_Centre_316
NS.1493.003.IDT_i7_142---IDT_i5_142.324,Wawona_2014_Centre_324
NS.1493.003.IDT_i7_143---IDT_i5_143.335,Wawona_2016_Centre_335
NS.1493.003.IDT_i7_145---IDT_i5_145.255,LittleJameson_2012_Centre_255
NS.1493.003.IDT_i7_146---IDT_i5_146.658,NorthForkseep_2008__658
NS.1493.003.IDT_i7_147---IDT_i5_147.182,RockCreek_2016_North_182
NS.1493.003.IDT_i7_148---IDT_i5_148.190,ONeilCreek_2010_North_190
NS.1493.003.IDT_i7_149---IDT_i5_149.330,Wawona_2015_Centre_330
NS.1493.003.IDT_i7_15---IDT_i5_15.374,DeerCreek_2015_North_374
NS.1493.003.IDT_i7_150---IDT_i5_150.361,DeerCreek_2014_North_361
NS.1493.003.IDT_i7_151---IDT_i5_151.298,OregonCreek_2014_Centre_298
NS.1493.003.IDT_i7_152---IDT_i5_152.308,Wawona_2010_Centre_308
NS.1493.003.IDT_i7_153---IDT_i5_153.317,Wawona_2012_Centre_317
NS.1493.003.IDT_i7_154---IDT_i5_154.325,Wawona_2014_Centre_325
NS.1493.003.IDT_i7_155---IDT_i5_155.336,Wawona_2016_Centre_336
NS.1493.003.IDT_i7_157---IDT_i5_157.258,LittleJameson_2013_Centre_258
NS.1493.003.IDT_i7_158---IDT_i5_158.659,NorthForkseep_2008__659
NS.1493.003.IDT_i7_159---IDT_i5_159.183,RockCreek_2016_North_183
NS.1493.003.IDT_i7_16---IDT_i5_16.388,ArroyoSequit_2010__388
NS.1493.003.IDT_i7_160---IDT_i5_160.191,ONeilCreek_2010_North_191
NS.1493.003.IDT_i7_161---IDT_i5_161.331,Wawona_2015_Centre_331
NS.1493.003.IDT_i7_162---IDT_i5_162.364,DeerCreek_2014_North_364
NS.1493.003.IDT_i7_163---IDT_i5_163.299,OregonCreek_2014_Centre_299
NS.1493.003.IDT_i7_164---IDT_i5_164.310,Wawona_2010_Centre_310
NS.1493.003.IDT_i7_165---IDT_i5_165.318,Wawona_2012_Centre_318
NS.1493.003.IDT_i7_166---IDT_i5_166.326,Wawona_2014_Centre_326
NS.1493.003.IDT_i7_167---IDT_i5_167.337,Wawona_2016_Centre_337
NS.1493.003.IDT_i7_168---IDT_i5_168.349,DeerCreek_2011_North_349
NS.1493.003.IDT_i7_169---IDT_i5_169.259,LittleJameson_2013_Centre_259
NS.1493.003.IDT_i7_17---IDT_i5_17.383,DeerCreek_2016_North_383
NS.1493.003.IDT_i7_171---IDT_i5_171.184,ONeilCreek_2010_North_184
NS.1493.003.IDT_i7_172---IDT_i5_172.192,ONeilCreek_2012_North_192
NS.1493.003.IDT_i7_173---IDT_i5_173.333,Wawona_2015_Centre_333
NS.1493.003.IDT_i7_174---IDT_i5_174.365,DeerCreek_2014_North_365
NS.1493.003.IDT_i7_175---IDT_i5_175.300,OregonCreek_2014_Centre_300
NS.1493.003.IDT_i7_176---IDT_i5_176.311,Wawona_2010_Centre_311
NS.1493.003.IDT_i7_177---IDT_i5_177.319,Wawona_2012_Centre_319
NS.1493.003.IDT_i7_178---IDT_i5_178.327,Wawona_2014_Centre_327
NS.1493.003.IDT_i7_179---IDT_i5_179.338,Wawona_2016_Centre_338
NS.1493.003.IDT_i7_18---IDT_i5_18.656,NorthForkseep_2008__656
NS.1493.003.IDT_i7_180---IDT_i5_180.350,DeerCreek_2012_North_350
NS.1493.003.IDT_i7_183---IDT_i5_183.185,ONeilCreek_2010_North_185
NS.1493.003.IDT_i7_184---IDT_i5_184.193,ONeilCreek_2012_North_193
NS.1493.003.IDT_i7_185---IDT_i5_185.345,DeerCreek_2011_North_345
NS.1493.003.IDT_i7_186---IDT_i5_186.372,DeerCreek_2015_North_372
NS.1493.003.IDT_i7_187---IDT_i5_187.302,OregonCreek_2015_Centre_302
NS.1493.003.IDT_i7_188---IDT_i5_188.312,Wawona_2012_Centre_312
NS.1493.003.IDT_i7_189---IDT_i5_189.320,Wawona_2012_Centre_320
NS.1493.003.IDT_i7_19---IDT_i5_19.398,BearCreek _2009__398
NS.1493.003.IDT_i7_190---IDT_i5_190.328,Wawona_2015_Centre_328
NS.1493.003.IDT_i7_191---IDT_i5_191.339,Wawona_2016_Centre_339
NS.1493.003.IDT_i7_192---IDT_i5_192.352,DeerCreek_2012_North_352
NS.1493.003.IDT_i7_20---IDT_i5_20.410,CampCreek2_2009__410
NS.1493.003.IDT_i7_21---IDT_i5_21.420,CarberryCreek_2009__420
NS.1493.003.IDT_i7_22---IDT_i5_22.432,ChariotCanyon_2010__432
NS.1493.003.IDT_i7_23---IDT_i5_23.444,CherokeeCreek_2010__444
NS.1493.003.IDT_i7_24---IDT_i5_24.463,CoastForkWillamette_2009__463
NS.1493.003.IDT_i7_27---IDT_i5_27.376,DeerCreek_2015_North_376
NS.1493.003.IDT_i7_28---IDT_i5_28.389,ArroyoSequit_2010__389
NS.1493.003.IDT_i7_29---IDT_i5_29.386,LittleJameson_2014_Centre_386
NS.1493.003.IDT_i7_3---IDT_i5_3.373,DeerCreek_2015_North_373
NS.1493.003.IDT_i7_30---IDT_i5_30.436,CherokeeCreek_2010__436
NS.1493.003.IDT_i7_31---IDT_i5_31.399,BearCreek _2009__399
NS.1493.003.IDT_i7_32---IDT_i5_32.411,CampCreek2_2009__411
NS.1493.003.IDT_i7_33---IDT_i5_33.421,CarberryCreek_2009__421
NS.1493.003.IDT_i7_34---IDT_i5_34.433,ChariotCanyon_2010__433
NS.1493.003.IDT_i7_35---IDT_i5_35.453,CherokeeCreek_2010__453
NS.1493.003.IDT_i7_36---IDT_i5_36.464,CoastForkWillamette_2009__464
NS.1493.003.IDT_i7_39---IDT_i5_39.377,DeerCreek_2016_North_377
NS.1493.003.IDT_i7_4---IDT_i5_4.385,DeerCreek_2016_North_385
NS.1493.003.IDT_i7_40---IDT_i5_40.390,ArroyoSequit_2010__390
NS.1493.003.IDT_i7_42---IDT_i5_42.446,CherokeeCreek_2010__446
NS.1493.003.IDT_i7_43---IDT_i5_43.401,BearCreek _2009__401
NS.1493.003.IDT_i7_45---IDT_i5_45.422,CarberryCreek_2009__422
NS.1493.003.IDT_i7_46---IDT_i5_46.434,ChariotCanyon_2010__434
NS.1493.003.IDT_i7_47---IDT_i5_47.454,CherokeeCreek_2010__454
NS.1493.003.IDT_i7_48---IDT_i5_48.466,CoastForkWillamette_2009__466
NS.1493.003.IDT_i7_5---IDT_i5_5.382,DeerCreek_2016_North_382
NS.1493.003.IDT_i7_51---IDT_i5_51.378,DeerCreek_2016_North_378
NS.1493.003.IDT_i7_52---IDT_i5_52.391,ArroyoSequit_2010__391
NS.1493.003.IDT_i7_53---IDT_i5_53.394,BakerCreek_2010__394
NS.1493.003.IDT_i7_54---IDT_i5_54.451,CherokeeCreek_2010__451
NS.1493.003.IDT_i7_55---IDT_i5_55.402,BearCreek _2009__402
NS.1493.003.IDT_i7_56---IDT_i5_56.414,CampCreek2_2009__414
NS.1493.003.IDT_i7_57---IDT_i5_57.423,CarberryCreek_2009__423
NS.1493.003.IDT_i7_58---IDT_i5_58.438,CherokeeCreek_2010__438
NS.1493.003.IDT_i7_59---IDT_i5_59.530,HauserCreek_2010__530
NS.1493.003.IDT_i7_6---IDT_i5_6.406,CampCreek2_2009__406
NS.1493.003.IDT_i7_60---IDT_i5_60.467,CoastForkWillamette_2009__467
NS.1493.003.IDT_i7_63---IDT_i5_63.379,DeerCreek_2016_North_379
NS.1493.003.IDT_i7_64---IDT_i5_64.392,BakerCreek_2010__392
NS.1493.003.IDT_i7_65---IDT_i5_65.400,BearCreek _2009__400
NS.1493.003.IDT_i7_66---IDT_i5_66.393,BakerCreek_2010__393
NS.1493.003.IDT_i7_67---IDT_i5_67.405,CampCreek2_2009__405
NS.1493.003.IDT_i7_68---IDT_i5_68.415,CampCreek2_2009__415
NS.1493.003.IDT_i7_69---IDT_i5_69.428,ChariotCanyon_2010__428
NS.1493.003.IDT_i7_7---IDT_i5_7.397,BakerCreek_2010__397
NS.1493.003.IDT_i7_70---IDT_i5_70.426,Carlon_2010__426
NS.1493.003.IDT_i7_71---IDT_i5_71.459,CoastForkWillamette_2009__459
NS.1493.003.IDT_i7_72---IDT_i5_72.468,CoastForkWillamette_2009__468
NS.1493.003.IDT_i7_75---IDT_i5_75.380,DeerCreek_2016_North_380
NS.1493.003.IDT_i7_76---IDT_i5_76.375,DeerCreek_2015_North_375
NS.1493.003.IDT_i7_77---IDT_i5_77.403,BuckMeadows_2010__403
NS.1493.003.IDT_i7_78---IDT_i5_78.395,BakerCreek_2010__395
NS.1493.003.IDT_i7_79---IDT_i5_79.407,CampCreek2_2009__407
NS.1493.003.IDT_i7_8---IDT_i5_8.409,CampCreek2_2009__409
NS.1493.003.IDT_i7_80---IDT_i5_80.417,CarberryCreek_2009__417
NS.1493.003.IDT_i7_81---IDT_i5_81.429,ChariotCanyon_2010__429
NS.1493.003.IDT_i7_82---IDT_i5_82.439,CherokeeCreek_2010__439
NS.1493.003.IDT_i7_83---IDT_i5_83.460,CoastForkWillamette_2009__460
NS.1493.003.IDT_i7_84---IDT_i5_84.469,CoastForkWillamette_2009__469
NS.1493.003.IDT_i7_87---IDT_i5_87.384,DeerCreek_2016_North_384
NS.1493.003.IDT_i7_88---IDT_i5_88.381,DeerCreek_2016_North_381
NS.1493.003.IDT_i7_89---IDT_i5_89.404,BuckMeadows_2010__404
NS.1493.003.IDT_i7_9---IDT_i5_9.419,CarberryCreek_2009__419
NS.1493.003.IDT_i7_90---IDT_i5_90.396,BakerCreek_2010__396
NS.1493.003.IDT_i7_91---IDT_i5_91.408,CampCreek2_2009__408
NS.1493.003.IDT_i7_92---IDT_i5_92.418,CarberryCreek_2009__418
NS.1493.003.IDT_i7_93---IDT_i5_93.430,ChariotCanyon_2010__430
NS.1493.003.IDT_i7_94---IDT_i5_94.440,CherokeeCreek_2010__440
NS.1493.003.IDT_i7_95---IDT_i5_95.461,CoastForkWillamette_2009__461
NS.1493.003.IDT_i7_96---IDT_i5_96.478,CottonwoodCreek_2010__478
NS.1493.003.IDT_i7_97---IDT_i5_97.248,LittleJameson_2012_Centre_248
NS.1493.003.IDT_i7_98---IDT_i5_98.487,CreektoRubicon_2009__487
NS.1493.003.IDT_i7_99---IDT_i5_99.177,RockCreek_2016_North_177
NS.1493.004.IDT_i7_1---IDT_i5_1.693,OregonCreek_2010_Centre_693
NS.1493.004.IDT_i7_10---IDT_i5_10.784,SmithRiver_2009__784
NS.1493.004.IDT_i7_100---IDT_i5_100.880,WrightsRoad_2009__880
NS.1493.004.IDT_i7_101---IDT_i5_101.888,YakimaWA_2006__888
NS.1493.004.IDT_i7_102---IDT_i5_102.2,Sweetwater_2010_South_2
NS.1493.004.IDT_i7_103---IDT_i5_103.42,WFMojave_2011_South_42
NS.1493.004.IDT_i7_104---IDT_i5_104.95,NFMFTule_2013_Centre_95
NS.1493.004.IDT_i7_105---IDT_i5_105.168,RockCreek_2015_North_168
NS.1493.004.IDT_i7_106---IDT_i5_106.287,OregonCreek_2010_Centre_287
NS.1493.004.IDT_i7_109---IDT_i5_109.828,UnknownCreekseepfeedingChiquitoCreek_2009__828
NS.1493.004.IDT_i7_11---IDT_i5_11.793,SouthFork_2009__793
NS.1493.004.IDT_i7_110---IDT_i5_110.849,WhitewaterCanyon_2010__849
NS.1493.004.IDT_i7_111---IDT_i5_111.873,WrightsRoad_2009__873
NS.1493.004.IDT_i7_112---IDT_i5_112.881,YakimaWA_2006__881
NS.1493.004.IDT_i7_113---IDT_i5_113.889,YakimaWA_2006__889
NS.1493.004.IDT_i7_115---IDT_i5_115.46,WFMojave_2011_South_46
NS.1493.004.IDT_i7_116---IDT_i5_116.104,NFMFTule_2014_Centre_104
NS.1493.004.IDT_i7_117---IDT_i5_117.294,OregonCreek_2014_Centre_294
NS.1493.004.IDT_i7_118---IDT_i5_118.940,CottonwoodCreek_2010__940
NS.1493.004.IDT_i7_12---IDT_i5_12.818,TribtoWForkMojaveRiver_2010__818
NS.1493.004.IDT_i7_121---IDT_i5_121.829,UnknownCreekseepfeedingChiquitoCreek_2009__829
NS.1493.004.IDT_i7_122---IDT_i5_122.850,WhitewaterCanyon_2010__850
NS.1493.004.IDT_i7_123---IDT_i5_123.874,WrightsRoad_2009__874
NS.1493.004.IDT_i7_124---IDT_i5_124.882,YakimaWA_2006__882
NS.1493.004.IDT_i7_125---IDT_i5_125.890,YakimaWA_2006__890
NS.1493.004.IDT_i7_126---IDT_i5_126.14,Sweetwater_2011_South_14
NS.1493.004.IDT_i7_127---IDT_i5_127.76,Redwoods_2012_Centre_76
NS.1493.004.IDT_i7_128---IDT_i5_128.106,NFMFTule_2015_Centre_106
NS.1493.004.IDT_i7_129---IDT_i5_129.351,DeerCreek_2012_North_351
NS.1493.004.IDT_i7_13---IDT_i5_13.700,OregonCreek_2010_Centre_700
NS.1493.004.IDT_i7_132---IDT_i5_132.343,DeerCreek_2011_North_343
NS.1493.004.IDT_i7_133---IDT_i5_133.830,UnknownCreekseepfeedingChiquitoCreek_2009__830
NS.1493.004.IDT_i7_134---IDT_i5_134.851,WhitewaterCanyon_2010__851
NS.1493.004.IDT_i7_135---IDT_i5_135.875,WrightsRoad_2009__875
NS.1493.004.IDT_i7_136---IDT_i5_136.883,YakimaWA_2006__883
NS.1493.004.IDT_i7_137---IDT_i5_137.943,CottonwoodCreek_2010__943
NS.1493.004.IDT_i7_138---IDT_i5_138.21,Sweetwater_2012_South_21
NS.1493.004.IDT_i7_139---IDT_i5_139.78,Redwoods_2012_Centre_78
NS.1493.004.IDT_i7_14---IDT_i5_14.895,NorthForkSilverCreek_2010__895
NS.1493.004.IDT_i7_140---IDT_i5_140.113,NFMFTule_2015_Centre_113
NS.1493.004.IDT_i7_141---IDT_i5_141.387,ArroyoSequit_2010__387
NS.1493.004.IDT_i7_144---IDT_i5_144.344,DeerCreek_2011_North_344
NS.1493.004.IDT_i7_145---IDT_i5_145.831,UnknownCreekseepfeedingChiquitoCreek_2009__831
NS.1493.004.IDT_i7_146---IDT_i5_146.852,WhitewaterCanyon_2010__852
NS.1493.004.IDT_i7_147---IDT_i5_147.876,WrightsRoad_2009__876
NS.1493.004.IDT_i7_148---IDT_i5_148.884,YakimaWA_2006__884
NS.1493.004.IDT_i7_149---IDT_i5_149.944,CottonwoodCreek_2010__944
NS.1493.004.IDT_i7_15---IDT_i5_15.913,CraneCreek_2010__913
NS.1493.004.IDT_i7_150---IDT_i5_150.23,Sweetwater_2013_South_23
NS.1493.004.IDT_i7_151---IDT_i5_151.80,Redwoods_2013_Centre_80
NS.1493.004.IDT_i7_152---IDT_i5_152.118,NFMFTule_2016_Centre_118
NS.1493.004.IDT_i7_153---IDT_i5_153.413,CampCreek2_2009__413
NS.1493.004.IDT_i7_156---IDT_i5_156.346,DeerCreek_2011_North_346
NS.1493.004.IDT_i7_157---IDT_i5_157.832,UnknownCreekseepfeedingChiquitoCreek_2009__832
NS.1493.004.IDT_i7_158---IDT_i5_158.853,WhitewaterCanyon_2010__853
NS.1493.004.IDT_i7_159---IDT_i5_159.877,WrightsRoad_2009__877
NS.1493.004.IDT_i7_16---IDT_i5_16.934,CottonwoodCreek_2010__934
NS.1493.004.IDT_i7_160---IDT_i5_160.885,YakimaWA_2006__885
NS.1493.004.IDT_i7_161---IDT_i5_161.893,NorthForkSilverCreek_2010__893
NS.1493.004.IDT_i7_162---IDT_i5_162.29,Sweetwater_2014_South_29
NS.1493.004.IDT_i7_164---IDT_i5_164.128,MillCreek_2011_South_128
NS.1493.004.IDT_i7_165---IDT_i5_165.269,LittleJameson_2014_Centre_269
NS.1493.004.IDT_i7_168---IDT_i5_168.159,RockCreek_2014_North_159
NS.1493.004.IDT_i7_169---IDT_i5_169.833,UnknownCreekseepfeedingChiquitoCreek_2009__833
NS.1493.004.IDT_i7_17---IDT_i5_17.937,CottonwoodCreek_2010__937
NS.1493.004.IDT_i7_170---IDT_i5_170.854,WhitewaterCanyon_2010__854
NS.1493.004.IDT_i7_171---IDT_i5_171.878,WrightsRoad_2009__878
NS.1493.004.IDT_i7_172---IDT_i5_172.886,YakimaWA_2006__886
NS.1493.004.IDT_i7_174---IDT_i5_174.32,Sweetwater_2014_South_32
NS.1493.004.IDT_i7_175---IDT_i5_175.82,Redwoods_2013_Centre_82
NS.1493.004.IDT_i7_176---IDT_i5_176.138,MillCreek_2013_South_138
NS.1493.004.IDT_i7_177---IDT_i5_177.272,LittleJameson_2014_Centre_272
NS.1493.004.IDT_i7_18---IDT_i5_18.261,LittleJameson_2013_Centre_261
NS.1493.004.IDT_i7_180---IDT_i5_180.160,RockCreek_2014_North_160
NS.1493.004.IDT_i7_181---IDT_i5_181.835,WFMojave_2010_South_835
NS.1493.004.IDT_i7_182---IDT_i5_182.871,WhitewaterCanyon_2010__871
NS.1493.004.IDT_i7_183---IDT_i5_183.879,WrightsRoad_2009__879
NS.1493.004.IDT_i7_184---IDT_i5_184.887,YakimaWA_2006__887
NS.1493.004.IDT_i7_185---IDT_i5_185.260,LittleJameson_2013_Centre_260
NS.1493.004.IDT_i7_186---IDT_i5_186.40,WFMojave_2010_South_40
NS.1493.004.IDT_i7_187---IDT_i5_187.86,NFMFTule_2010_Centre_86
NS.1493.004.IDT_i7_188---IDT_i5_188.149,RockCreek_2010_North_149
NS.1493.004.IDT_i7_189---IDT_i5_189.280,LittleJameson_2016_Centre_280
NS.1493.004.IDT_i7_192---IDT_i5_192.161,RockCreek_2014_North_161
NS.1493.004.IDT_i7_2---IDT_i5_2.894,NorthForkSilverCreek_2010__894
NS.1493.004.IDT_i7_20---IDT_i5_20.278,LittleJameson_2016_Centre_278
NS.1493.004.IDT_i7_21---IDT_i5_21.286,OregonCreek_2010_Centre_286
NS.1493.004.IDT_i7_22---IDT_i5_22.785,SmithRiver_2009__785
NS.1493.004.IDT_i7_23---IDT_i5_23.794,SusanCreek_2010__794
NS.1493.004.IDT_i7_24---IDT_i5_24.819,TribtoWForkMojaveRiver_2010__819
NS.1493.004.IDT_i7_25---IDT_i5_25.636,NicasioCreek_2009__636
NS.1493.004.IDT_i7_26---IDT_i5_26.896,NorthForkSilverCreek_2010__896
NS.1493.004.IDT_i7_27---IDT_i5_27.914,CraneCreek_2010__914
NS.1493.004.IDT_i7_28---IDT_i5_28.936,CottonwoodCreek_2010__936
NS.1493.004.IDT_i7_29---IDT_i5_29.939,CottonwoodCreek_2010__939
NS.1493.004.IDT_i7_3---IDT_i5_3.902,NorthForkSilverCreek_2010__902
NS.1493.004.IDT_i7_30---IDT_i5_30.262,LittleJameson_2013_Centre_262
NS.1493.004.IDT_i7_31---IDT_i5_31.271,LittleJameson_2014_Centre_271
NS.1493.004.IDT_i7_32---IDT_i5_32.279,LittleJameson_2016_Centre_279
NS.1493.004.IDT_i7_34---IDT_i5_34.786,SmithRiver_2009__786
NS.1493.004.IDT_i7_35---IDT_i5_35.799,Sweetwater_2010_South_799
NS.1493.004.IDT_i7_36---IDT_i5_36.821,TribtoWForkMojaveRiver_2010__821
NS.1493.004.IDT_i7_37---IDT_i5_37.637,NicasioCreek_2009__637
NS.1493.004.IDT_i7_38---IDT_i5_38.899,NorthForkSilverCreek_2010__899
NS.1493.004.IDT_i7_39---IDT_i5_39.916,CraneCreek_2010__916
NS.1493.004.IDT_i7_4---IDT_i5_4.933,CottonwoodCreek_2010__933
NS.1493.004.IDT_i7_40---IDT_i5_40.170,RockCreek_2015_North_170
NS.1493.004.IDT_i7_42---IDT_i5_42.263,LittleJameson_2013_Centre_263
NS.1493.004.IDT_i7_45---IDT_i5_45.288,OregonCreek_2010_Centre_288
NS.1493.004.IDT_i7_46---IDT_i5_46.787,SmithRiver_2009__787
NS.1493.004.IDT_i7_47---IDT_i5_47.800,Sweetwater_2010_South_800
NS.1493.004.IDT_i7_48---IDT_i5_48.822,Trinity_2008__822
NS.1493.004.IDT_i7_49---IDT_i5_49.721,ParadiseCreek_2010__721
NS.1493.004.IDT_i7_5---IDT_i5_5.920,CraneCreek_2010__920
NS.1493.004.IDT_i7_50---IDT_i5_50.900,NorthForkSilverCreek_2010__900
NS.1493.004.IDT_i7_51---IDT_i5_51.917,CraneCreek_2010__917
NS.1493.004.IDT_i7_52---IDT_i5_52.179,RockCreek_2016_North_179
NS.1493.004.IDT_i7_53---IDT_i5_53.31,Sweetwater_2014_South_31
NS.1493.004.IDT_i7_54---IDT_i5_54.264,LittleJameson_2013_Centre_264
NS.1493.004.IDT_i7_55---IDT_i5_55.273,LittleJameson_2014_Centre_273
NS.1493.004.IDT_i7_56---IDT_i5_56.281,LittleJameson_2016_Centre_281
NS.1493.004.IDT_i7_57---IDT_i5_57.289,OregonCreek_2010_Centre_289
NS.1493.004.IDT_i7_58---IDT_i5_58.788,SmithRiver_2009__788
NS.1493.004.IDT_i7_59---IDT_i5_59.813,TenayaCreekYosemite_2008__813
NS.1493.004.IDT_i7_60---IDT_i5_60.823,Trinity_2008__823
NS.1493.004.IDT_i7_61---IDT_i5_61.726,RainbowPool_2009__726
NS.1493.004.IDT_i7_62---IDT_i5_62.897,NorthForkSilverCreek_2010__897
NS.1493.004.IDT_i7_63---IDT_i5_63.918,CraneCreek_2010__918
NS.1493.004.IDT_i7_64---IDT_i5_64.270,LittleJameson_2014_Centre_270
NS.1493.004.IDT_i7_65---IDT_i5_65.303,OregonCreek_2015_Centre_303
NS.1493.004.IDT_i7_66---IDT_i5_66.265,LittleJameson_2013_Centre_265
NS.1493.004.IDT_i7_67---IDT_i5_67.274,LittleJameson_2016_Centre_274
NS.1493.004.IDT_i7_68---IDT_i5_68.282,LittleJameson_2016_Centre_282
NS.1493.004.IDT_i7_69---IDT_i5_69.290,OregonCreek_2010_Centre_290
NS.1493.004.IDT_i7_7---IDT_i5_7.268,LittleJameson_2014_Centre_268
NS.1493.004.IDT_i7_70---IDT_i5_70.789,SouthFork_2009__789
NS.1493.004.IDT_i7_71---IDT_i5_71.814,TenayaCreekYosemite_2008__814
NS.1493.004.IDT_i7_72---IDT_i5_72.824,UnknownCreekseepfeedingChiquitoCreek_2009__824
NS.1493.004.IDT_i7_74---IDT_i5_74.898,NorthForkSilverCreek_2010__898
NS.1493.004.IDT_i7_75---IDT_i5_75.931,CraneCreek_2010__931
NS.1493.004.IDT_i7_76---IDT_i5_76.921,CraneCreek_2010__921
NS.1493.004.IDT_i7_77---IDT_i5_77.342,DeerCreek_2011_North_342
NS.1493.004.IDT_i7_78---IDT_i5_78.266,LittleJameson_2014_Centre_266
NS.1493.004.IDT_i7_79---IDT_i5_79.275,LittleJameson_2016_Centre_275
NS.1493.004.IDT_i7_8---IDT_i5_8.277,LittleJameson_2016_Centre_277
NS.1493.004.IDT_i7_80---IDT_i5_80.283,OregonCreek_2010_Centre_283
NS.1493.004.IDT_i7_81---IDT_i5_81.291,OregonCreek_2013_Centre_291
NS.1493.004.IDT_i7_82---IDT_i5_82.790,SouthFork_2009__790
NS.1493.004.IDT_i7_83---IDT_i5_83.815,TenayaCreekYosemite_2008__815
NS.1493.004.IDT_i7_84---IDT_i5_84.825,UnknownCreekseepfeedingChiquitoCreek_2009__825
NS.1493.004.IDT_i7_86---IDT_i5_86.901,NorthForkSilverCreek_2010__901
NS.1493.004.IDT_i7_87---IDT_i5_87.932,CraneCreek_2010__932
NS.1493.004.IDT_i7_88---IDT_i5_88.919,CraneCreek_2010__919
NS.1493.004.IDT_i7_89---IDT_i5_89.348,DeerCreek_2011_North_348
NS.1493.004.IDT_i7_9---IDT_i5_9.285,OregonCreek_2010_Centre_285
NS.1493.004.IDT_i7_90---IDT_i5_90.267,LittleJameson_2014_Centre_267
NS.1493.004.IDT_i7_91---IDT_i5_91.276,LittleJameson_2016_Centre_276
NS.1493.004.IDT_i7_92---IDT_i5_92.284,OregonCreek_2010_Centre_284
NS.1493.004.IDT_i7_93---IDT_i5_93.292,OregonCreek_2013_Centre_292
NS.1493.004.IDT_i7_94---IDT_i5_94.791,SouthFork_2009__791
