ID_code,Location,Lat,Long,Elevation,Location.description,Notes,Alex.GPS.point,Collector,Avg.Temp,Julyhigh,Julylow,JulyPrecip(mm),GroupName,Group,QubitPCR.Conc,Ext.Qubit.conc.,Ext.260.280,Ext.260.230,Volume.to.pool.1,Leaf_date,Weight.of.sample..mg.,Numb.leaves,Leaf_weight,Sampling.Notes.y,DOY,Date,Flowering.date,Pop,Id,Pop_shift,Lat_shift,Long_shift,LocationName,Ice_time
PopSAG_24,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,27.8,196,1.54,0.63,8.992805755,,,,,,206,July252017,,SAG,24,SAG,73,-146,SagwonAlaksa,20
PopSAG_32,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,47.4,61.8,1.65,1.03,5.274261603,2018-02-06,25,32,0.78125,,206,July252017,,SAG,32,SAG,73,-146,SagwonAlaksa,20
PopSAG_38,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,74.4,19.5,1.74,1,3.360215054,2018-02-06,21,25,0.84,,206,July252017,,SAG,38,SAG,73,-146,SagwonAlaksa,20
PopSAG_5,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,64,74.4,1.79,1.42,3.90625,2018-02-06,23,42,0.547619048,,206,July252017,,SAG,5,SAG,73,-146,SagwonAlaksa,20
PopSAG_9,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,44.4,140,1.46,0.68,5.630630631,,,,,,206,July252017,,SAG,9,SAG,73,-146,SagwonAlaksa,20
PopSAM_1,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,93.2,60.4,1.34,0.58,2.682403433,,,,,,255,Sept122017,,SAM,1,SAM,70,117,SamoylovRussia,20
PopSAM_1a,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,51.2,56.4,,,4.8828125,,,,,,255,Sept122017,,SAM,1,SAM,70,117,SamoylovRussia,20
PopSAM_2,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,92.8,51.4,1.24,0.74,2.693965517,,,,,,255,Sept122017,,SAM,2,SAM,70,117,SamoylovRussia,20
PopSAM_2a,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,77.4,125,,,3.22997416,,,,,,255,Sept122017,,SAM,2,SAM,70,117,SamoylovRussia,20
PopSAM_3,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,87.6,51.8,1.32,0.61,2.853881279,,,,,,255,Sept122017,,SAM,3,SAM,70,117,SamoylovRussia,20
PopSAM_3a,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,80.2,70.6,,,3.117206983,,,,,,255,Sept122017,,SAM,3,SAM,70,117,SamoylovRussia,20
PopSAM_4,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,91.2,55,1.36,0.82,2.74122807,,,,,,255,Sept122017,,SAM,4,SAM,70,117,SamoylovRussia,20
PopSAM_4a,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,83.4,145,,,2.997601918,,,,,,255,Sept122017,,SAM,4,SAM,70,117,SamoylovRussia,20
PopSAM_5,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,18.4,81.4,1.16,0.68,13.58695652,,,,,,255,Sept122017,,SAM,5,SAM,70,117,SamoylovRussia,20
PopSAM_5a,Samoylov,72.37723,126.4792,,,,,JuliaBoike,,,,,RUS1,Russia,84.6,60.4,,,2.955082742,,,,,,255,Sept122017,,SAM,5,SAM,70,117,SamoylovRussia,20
PopSVN_18,Sverdrup,79.1167,-80.6667,,SverdrupGlacierForelandandWalktoclimatestation,,,CassandraElphinstone,,,,,SN,Nunavut,70.8,20.6,1.75,1.13,3.531073446,2018-03-01,24,19,1.263157895,,198,July172017,,SVN,18,SV,81,-50,SverdrupPass,7.8
PopSVN_22,Sverdrup,79.1167,-80.6667,,SverdrupGlacierForelandandWalktoclimatestation,,,CassandraElphinstone,,,,,SN,Nunavut,101,21.2,1.59,0.87,2.475247525,2018-03-01,23,36,0.638888889,,198,July172017,,SVN,22,SV,81,-50,SverdrupPass,7.8
PopSVO_1,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,20.6,71.2,,,12.13592233,,,,,,199,July172018,,SVO,SVO1,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_13,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,4.26,28.2,,,58.68544601,,,,,,200,July172019,,SVO,SVO13,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_15,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,4.98,42.4,,,50.20080321,,,,,,201,July172020,,SVO,SVO15,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_16,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,23.6,106,,,10.59322034,,,,,,202,July172021,,SVO,SVO16,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_18,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,12.1,29.6,,,20.66115702,,,,,,203,July172022,,SVO,SVO18,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_20,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,8.14,66.4,,,30.71253071,,,,,,204,July172023,,SVO,SVO20,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_24,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,7.2,71.4,,,34.72222222,,,,,,205,July172024,,SVO,SVO24,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_28,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,28.6,76.8,,,8.741258741,,,,,,206,July172025,,SVO,SVO28,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_36,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,4.54,48.2,,,55.0660793,,,,,,207,July172026,,SVO,SVO36,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_37,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,3.96,77,,,63.13131313,,,,,,208,July172027,,SVO,SVO37,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_38,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,15,132,,,16.66666667,,,,,,209,July172028,,SVO,SVO38,SV,81,-50,SverdrupPassAncient,7.8
PopSVO_5,SverdrupOld,79.1167,-80.6667,,,,,CassandraElphinstone,,,,,SO,Ancient,5.96,43.8,,,41.94630872,,,,,,210,July172029,,SVO,SVO5,SV,81,-50,SverdrupPassAncient,7.8
PopSW_18,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,60.6,96,1.93,0.89,4.125412541,,,,,,261,2017-09-18,182,SW,18,SW,67,23,PaddusSweden,9
PopSW_2,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,88.2,65.2,1.87,1.71,2.83446712,,,,,,261,2017-09-18,182,SW,2,SW,67,23,PaddusSweden,9
PopSW_22,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,85,112,1.82,1.71,2.941176471,,,,,,261,2017-09-18,182,SW,22,SW,67,23,PaddusSweden,9
PopSW_29,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,61.8,135,1.89,2.13,4.045307443,,,,,,261,2017-09-18,182,SW,29,SW,67,23,PaddusSweden,9
PopSW_3,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,38.2,84.6,1.55,0.8,6.544502618,,,,,,261,2017-09-18,182,SW,3,SW,67,23,PaddusSweden,9
PopSW_31,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,75.6,169,,,3.306878307,,,,,,261,2017-09-18,182,SW,31,SW,67,23,PaddusSweden,9
PopSW_34,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,60.4,21.4,0.93,1.97,4.139072848,,,,,,261,2017-09-18,182,SW,34,SW,67,23,PaddusSweden,9
PopSW_36,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,68.4,77.8,,,3.65497076,,,,,,261,2017-09-18,182,SW,36,SW,67,23,PaddusSweden,9
PopSW_45,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,63.8,15.1,1.85,1.43,3.918495298,,,,,,261,2017-09-18,182,SW,45,SW,67,23,PaddusSweden,9
PopSW_5,Paddus,68.32472,18.95833,550,,,,AnnikaHofgaard,,,,,EUR,Europe,32.2,71.8,1.53,0.76,7.763975155,,,,,,261,2017-09-18,182,SW,5,SW,67,23,PaddusSweden,9
PopYAM_1,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,62.6,15.4,1.74,1.1,3.993610224,2018-02-16,20,21,0.952380952,,222,Aug102017,206,YAM,1,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_10,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,35.4,57.8,,,7.062146893,,,,,,222,Aug102017,206,YAM,10,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_2,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,40,61.8,1.77,1.28,6.25,2018-02-16,21,24,0.875,,222,Aug102017,206,YAM,2,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_3,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,71.4,24,1.74,1.11,3.50140056,2018-02-16,23,21,1.095238095,,222,Aug102017,206,YAM,3,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_4,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,53.6,33.8,1.87,1.75,4.664179104,2018-02-16,22,22,1,,222,Aug102017,206,YAM,4,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_5,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,41.4,107,,,6.038647343,,,,,,222,Aug102017,206,YAM,5,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_6,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,34.4,157,,,7.26744186,,,,,,222,Aug102017,206,YAM,6,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_7,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,39,162,,,6.41025641,,,,,,222,Aug102017,206,YAM,7,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_8,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,58,166,,,4.310344828,,,,,,222,Aug102017,206,YAM,8,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYAM_9,YAMBA,65.86667,-111.5333,450,"YAMBABeach,NWT,Canada",,,"WanCase,JoachinObst,KarinClark",13,,,,NWT,NWT,68.2,71.8,,,3.66568915,,,,,,222,Aug102017,206,YAM,9,YAM,65.86667,-111.5333,YAMBAbeach,9.5
PopYED_1,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,64.8,49.2,1.54,0.91,3.858024691,,,,,,252,Sept92017,,YED,1,YED,76,124,YedonaRussia,20
PopYED_1a,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,83.6,155,,,2.990430622,,,,,,252,Sept92017,,YED,1,YED,76,124,YedonaRussia,20
PopYED_2,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,96,52.6,1.48,0.74,2.604166667,,,,,,252,Sept92017,,YED,2,YED,76,124,YedonaRussia,20
PopYED_2a,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,74.4,123,,,3.360215054,,,,,,252,Sept92017,,YED,2,YED,76,124,YedonaRussia,20
PopYED_3,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,49.2,110,1.31,0.43,5.081300813,,,,,,252,Sept92017,,YED,3,YED,76,124,YedonaRussia,20
PopYED_3a,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,49.4,105,,,5.060728745,,,,,,252,Sept92017,,YED,3,YED,76,124,YedonaRussia,20
PopYED_4,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,70,64.2,1.18,0.63,3.571428571,,,,,,252,Sept92017,,YED,4,YED,76,124,YedonaRussia,20
PopYED_4a,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,76,159,,,3.289473684,,,,,,252,Sept92017,,YED,4,YED,76,124,YedonaRussia,20
PopYED_5,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,91.6,62,1.42,0.84,2.729257642,,,,,,252,Sept92017,,YED,5,YED,76,124,YedonaRussia,20
PopYED_5a,Yedona,72.61333,126.4295,,"Yedona,LenaRiverDelta,Siberia",,,JuliaBoike,,,,,RUS1,Russia,82.6,69.8,,,3.026634383,,,,,,252,Sept92017,,YED,5,YED,76,124,YedonaRussia,20
PopZAC_1,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,33.4,59.8,1.57,0.91,7.48502994,2018-03-08,25,23,1.086956522,,NA,,186,ZAC,1,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_20,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,32,310,,,7.8125,,,,,,NA,,186,ZAC,20,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_21,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,81.2,106,,,3.078817734,,,,,,NA,,186,ZAC,21,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_22,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,52.4,170,,,4.770992366,,,,,,NA,,186,ZAC,22,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_23,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,26.4,39.8,1.77,1.38,9.46969697,,,,,,NA,,186,ZAC,23,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_24,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,69.4,108,,,3.602305476,,,,,,NA,,186,ZAC,24,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_25,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,65,153,,,3.846153846,,,,,,NA,,186,ZAC,25,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_26,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,54,248,,,4.62962963,,,,,,NA,,186,ZAC,26,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_28,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,88.8,51,1.77,1.46,2.815315315,,,,,,NA,,186,ZAC,28,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
PopZAC_7,Zackenberg,74.47,-20.5617,75,,,,NielsMartinSchmidt,5,,,,GREEN,Greenland,32,56.8,1.63,1.05,7.8125,,,,,,NA,,186,ZAC,7,ZAC,74.47,-20.5617,ZackenbergGreenland,10.5
